att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,att141,att142,att143,att144,target
2.615399,2.438606,2.196938,1.953237,1.690578,1.446829,1.174232,0.880346,0.61603,0.339475,0.045294,-0.090054,-0.069701,-0.277113,-0.482995,-0.676719,-0.843184,-1.004616,-1.151082,-1.28738,-1.380082,-1.465262,-1.422492,-1.19219,-0.963283,-0.720471,-0.46742,-0.206737,0.054213,0.330756,0.587917,0.871963,1.128703,1.336592,1.439443,1.581713,1.501915,1.257518,0.96702,0.67607,0.386593,0.082484,-0.205105,-0.492738,-0.791592,-1.073058,-1.36403,-1.639564,-1.901177,-1.86169,-1.654046,-1.416436,-1.181559,-0.943618,-0.705633,-0.467617,-0.23196,0.006143,0.244254,0.48036,0.56887,0.526217,0.328349,0.121333,-0.071456,-0.296612,-0.289536,-0.107381,0.170997,0.385248,0.162864,-0.105011,-0.38796,-0.433141,-0.316804,-0.163078,-0.309442,-0.435605,-0.346418,-0.190631,0.098166,0.374199,0.383655,0.183163,-0.007651,0.147296,0.315243,0.479741,0.480683,0.319865,0.060425,-0.1894,-0.438948,-0.688139,-0.936853,-1.184916,-1.432055,-1.665291,-1.784,-1.531962,-1.272345,-1.004553,-0.733221,-0.461378,-0.189229,0.085067,0.362448,0.640387,0.915608,1.198892,1.333466,1.243726,1.096861,0.875777,0.645073,0.428671,0.202626,-0.007162,-0.240268,-0.44107,-0.646457,-0.852635,-1.029073,-1.21121,-1.195704,-1.105241,-0.981221,-0.826011,-0.646143,-0.446445,-0.251794,-0.010889,-0.04027,-0.078642,0.205523,0.492815,0.792584,1.04584,1.274988,1.488146,1.78928,2.093136,2.363158,2.602847,4
2.641404,2.379676,2.12414,1.867749,1.613465,1.357842,1.20228,1.022009,0.864823,0.698062,0.449133,0.262929,-0.010917,-0.1205,-0.204542,-0.454711,-0.727033,-0.86073,-0.987738,-1.177294,-1.328955,-1.445048,-1.482338,-1.389114,-1.183823,-0.987625,-1.074466,-1.183074,-1.269118,-1.332623,-1.191944,-0.999724,-0.841092,-0.669779,-0.556694,-0.50317,-0.610418,-0.360492,-0.111974,-0.016093,0.057669,0.210384,0.328776,0.420729,0.508939,0.626663,0.758184,0.851197,0.67526,0.439275,0.255238,0.381164,0.347934,0.143725,-0.055204,-0.268443,-0.441661,-0.602725,-0.749469,-0.87945,-0.990021,-1.00175,-0.809068,-0.710094,-0.471679,-0.230424,0.006738,0.042541,0.143416,0.377675,0.635617,0.889826,1.148286,1.404184,1.642371,1.788446,1.667871,1.402955,1.154089,0.906934,0.653449,0.401931,0.143144,-0.108545,-0.337163,-0.572981,-0.80488,-1.030044,-0.988584,-0.882119,-0.759118,-0.618634,-0.463123,-0.355224,-0.361215,-0.162003,0.016192,-0.018682,-0.018541,0.182093,0.433745,0.446314,0.339651,0.240347,0.117018,0.048146,-0.052752,-0.251322,-0.25019,-0.45479,-0.636016,-0.732178,-0.793146,-0.9578,-1.163764,-1.278892,-1.375958,-1.319122,-1.21545,-1.13657,-1.346366,-1.406918,-1.33334,-1.220478,-1.068426,-0.859372,-0.621352,-0.361032,-0.107188,0.126119,0.261381,0.246752,0.397274,0.618082,0.791665,0.969421,1.143192,1.366895,1.61637,1.8628,2.106832,2.354487,2.48791,2.643486,2
2.586751,2.316175,2.055357,1.791455,1.53607,1.277989,1.117345,0.940974,0.800711,0.651235,0.465051,0.299772,0.163273,0.104463,-0.142128,-0.387873,-0.612451,-0.804323,-1.008982,-1.183853,-1.346058,-1.443548,-1.493295,-1.50759,-1.375516,-1.190152,-1.029743,-1.121034,-1.211073,-1.283456,-1.215184,-1.040463,-0.826305,-0.657973,-0.475827,-0.493028,-0.46422,-0.210497,0.014434,0.072331,0.174758,0.332135,0.431564,0.499351,0.603882,0.72104,0.849738,0.822573,0.538275,0.348042,0.483008,0.417081,0.201187,-0.035063,-0.24926,-0.41215,-0.569975,-0.697031,-0.823386,-0.888467,-0.691055,-0.682679,-0.544415,-0.308339,-0.076871,0.122701,0.126558,0.264633,0.502871,0.74392,0.985734,1.228194,1.392706,1.64065,1.85146,1.659609,1.432806,1.186061,0.938073,0.691878,0.444494,0.197189,-0.050321,-0.29405,-0.534951,-0.772479,-0.977078,-0.898266,-0.820252,-0.700781,-0.564808,-0.402806,-0.178423,0.034947,0.014808,0.030916,0.218659,0.394053,0.479752,0.360718,0.254046,0.161807,0.075442,-0.037085,-0.234149,-0.2215,-0.390062,-0.600399,-0.777059,-0.680673,-0.838142,-1.008257,-1.15513,-1.309506,-1.413296,-1.423587,-1.338995,-1.250964,-1.242606,-1.518282,-1.501112,-1.442532,-1.33161,-1.194496,-0.9948,-0.755522,-0.493236,-0.241054,-0.008019,0.1589,0.145058,0.19526,0.447027,0.588651,0.738679,0.88828,1.061423,1.272504,1.516114,1.75715,1.993621,2.230978,2.463119,2.592086,2
1.189714,1.026022,0.830624,0.63531,0.525043,0.578123,0.637866,0.710169,0.79225,0.88341,0.915343,0.746574,0.541314,0.326799,0.116645,-0.09451,-0.314264,-0.490145,-0.700672,-0.890514,-1.079999,-1.263727,-1.44185,-1.617644,-1.782588,-1.92585,-1.905381,-1.71531,-1.520824,-1.324136,-1.126075,-0.927094,-0.727467,-0.533596,-0.333257,-0.185081,-0.112641,0.054173,0.033258,-0.013021,0.132243,0.110126,0.051705,-0.015875,-0.094053,-0.199981,-0.328788,-0.455629,-0.585502,-0.671753,-0.74594,-0.759431,-0.775898,-0.784547,-0.717207,-0.534125,-0.355559,-0.176075,0.002821,0.187882,0.369254,0.556963,0.735279,0.911178,1.061843,1.096348,1.225644,1.41866,1.613425,1.805537,1.997091,2.190178,2.382661,2.522476,2.343122,2.149044,1.955371,1.762246,1.569252,1.37413,1.179107,1.071775,1.029879,0.862273,0.685021,0.50368,0.324486,0.137386,-0.042958,-0.214737,-0.38912,-0.574461,-0.707574,-0.772488,-0.754142,-0.727566,-0.705052,-0.635714,-0.536218,-0.423888,-0.294716,-0.180903,-0.093183,-0.025527,0.021655,0.065301,-0.058994,-0.067142,-0.035363,-0.189086,-0.261547,-0.445586,-0.639784,-0.843149,-1.038394,-1.232774,-1.432837,-1.624707,-1.813691,-1.855216,-1.754773,-1.604874,-1.44744,-1.274665,-1.095576,-0.912413,-0.720418,-0.513722,-0.306353,-0.090879,0.130873,0.342028,0.572842,0.776921,0.871726,0.781946,0.701084,0.62981,0.568735,0.518438,0.651717,0.844515,1.034865,1.190453,5
2.607996,2.413432,2.216693,2.020627,1.822911,1.623061,1.431382,1.232078,1.029886,0.8277,0.631832,0.43311,0.234636,0.032688,-0.169222,-0.326363,-0.226888,-0.198942,-0.362178,-0.550052,-0.709156,-0.860743,-1.003425,-1.135568,-1.255282,-1.360447,-1.44879,-1.518021,-1.577561,-1.611907,-1.592713,-1.570366,-1.514577,-1.436011,-1.350077,-1.247192,-1.129592,-0.988124,-0.838226,-0.688762,-0.520382,-0.356747,-0.180603,-0.00715,0.181494,0.351396,0.535447,0.690199,0.772467,0.839802,0.803838,0.81512,0.822174,0.724165,0.577558,0.43226,0.310387,0.179081,0.055628,-0.097773,-0.15429,-0.126155,0.056894,0.252167,0.444854,0.638831,0.473745,0.269612,0.069341,-0.126373,-0.309695,-0.300051,-0.16593,-0.006717,-0.014748,-0.214471,-0.306141,-0.264715,-0.192448,-0.014985,0.209845,0.436241,0.653985,0.66042,0.529716,0.354092,0.160823,0.120668,0.247747,0.367716,0.494383,0.609053,0.637115,0.537281,0.48728,0.601051,0.55823,0.490426,0.344896,0.157049,-0.016921,-0.196574,-0.37101,-0.549189,-0.710121,-0.862417,-1.004474,-1.146945,-1.263117,-1.362633,-1.443034,-1.501973,-1.545064,-1.56854,-1.501875,-1.464956,-1.405123,-1.324294,-1.224737,-1.108822,-0.978835,-0.836859,-0.683056,-0.524021,-0.343149,-0.192815,-0.230032,-0.342068,-0.355195,-0.157161,0.041353,0.240271,0.43953,0.639081,0.838884,1.039732,1.23806,1.439043,1.639679,1.8403,2.041312,2.243003,2.446044,2.605775,3
2.731308,2.505518,2.274528,2.042017,1.814162,1.586744,1.360014,1.135325,0.91079,0.682624,0.505718,0.35839,0.201148,0.011937,-0.196624,-0.402537,-0.607535,-0.808721,-1.00615,-1.19742,-1.379912,-1.434663,-1.469868,-1.464313,-1.442874,-1.386004,-1.301184,-1.194443,-1.068372,-0.932966,-0.774493,-0.608732,-0.426822,-0.236804,-0.040388,0.100846,0.150929,0.275981,0.297619,0.229017,0.043581,-0.129645,-0.298022,-0.457116,-0.601101,-0.730544,-0.849219,-0.951764,-0.766167,-0.523228,-0.273412,-0.023312,0.226985,0.486079,0.675438,0.837345,0.870016,0.812551,0.761544,0.72508,0.709012,0.687464,0.525392,0.319815,0.08436,-0.136021,-0.321582,-0.561444,-0.552556,-0.584405,-0.586514,-0.540968,-0.708853,-0.54213,-0.624078,-0.419353,-0.269261,-0.054333,0.163848,0.37549,0.588784,0.645142,0.647183,0.659679,0.682526,0.715584,0.73929,0.716435,0.598618,0.401747,0.181369,-0.063687,-0.308562,-0.410273,-0.502708,-0.611886,-0.692149,-0.577164,-0.452233,-0.318406,-0.176705,-0.014999,0.114157,0.115985,0.02955,-0.038393,-0.186546,-0.356614,-0.534805,-0.708125,-0.867348,-1.006768,-1.132239,-1.24164,-1.335982,-1.41699,-1.471882,-1.49623,-1.499471,-1.482958,-1.425833,-1.293808,-1.112443,-0.925954,-0.735289,-0.541187,-0.35594,-0.158582,0.023961,0.167209,0.318271,0.4694,0.630355,0.831949,1.039306,1.247297,1.462551,1.664897,1.874385,2.083703,2.288514,2.493409,2.693344,2.736436,6
2.845029,2.643783,2.43244,2.215859,1.995879,1.77994,1.560415,1.336993,1.113623,0.890316,0.667081,0.443933,0.366094,0.363829,0.296218,0.081658,-0.128856,-0.344608,-0.550862,-0.727725,-0.925703,-1.118766,-1.305363,-1.387752,-1.408615,-1.377085,-1.202235,-1.198103,-1.226654,-1.190645,-1.056275,-0.882813,-0.703388,-0.511306,-0.30715,-0.076562,0.084863,0.20987,0.213825,0.178961,0.142629,-0.063836,-0.293993,-0.527115,-0.749646,-0.93974,-1.106553,-1.272355,-1.412729,-1.238769,-1.051248,-0.797536,-0.623535,-0.357752,-0.100316,0.155181,0.408383,0.631915,0.769082,0.698336,0.551724,0.415045,0.28459,0.165553,0.331068,0.549471,0.769335,0.830383,0.629764,0.408148,0.186626,-0.03483,-0.255421,-0.296402,-0.333907,-0.50108,-0.34599,-0.300301,-0.284155,-0.02509,0.172902,0.425397,0.655173,0.822974,0.661449,0.525149,0.338937,0.405437,0.521022,0.565276,0.432038,0.201027,-0.082778,-0.359111,-0.633928,-0.789466,-1.034266,-1.245336,-1.39595,-1.254817,-1.088982,-0.921141,-0.736345,-0.532357,-0.325805,-0.117207,0.020083,0.063187,0.082186,0.027297,-0.047955,-0.265598,-0.471761,-0.664101,-0.840557,-1.003425,-1.136396,-1.146772,-1.108229,-1.26168,-1.310124,-1.307742,-1.200752,-1.020559,-0.826151,-0.629854,-0.432041,-0.21997,-0.006255,0.208791,0.373146,0.36377,0.387436,0.610288,0.833429,1.057433,1.280451,1.504971,1.72998,1.956533,2.183783,2.413811,2.647474,2.841504,7
1.175582,0.947143,0.732701,0.52224,0.530045,0.596724,0.678181,0.765704,0.868818,0.920714,0.739333,0.537444,0.332973,0.133883,-0.05986,-0.24868,-0.428512,-0.598122,-0.812186,-1.030643,-1.242587,-1.449817,-1.645823,-1.822658,-1.870001,-1.702506,-1.476676,-1.251375,-1.016064,-0.784155,-0.554182,-0.325091,-0.182363,-0.078875,0.061999,-0.002049,0.017441,0.130115,0.07658,0.018264,-0.07135,-0.161456,-0.272114,-0.398661,-0.496179,-0.609004,-0.710134,-0.779842,-0.814438,-0.848824,-0.886472,-0.867437,-0.814312,-0.598418,-0.412576,-0.233379,-0.040941,0.153637,0.340846,0.54377,0.720873,0.896717,0.950079,1.002149,1.221169,1.427094,1.62992,1.826825,2.021042,2.215764,2.405136,2.589526,2.554574,2.314764,2.084623,1.859986,1.638392,1.422311,1.20679,0.996528,0.936872,0.914291,0.709744,0.500553,0.295245,0.093466,-0.106678,-0.303497,-0.496094,-0.690547,-0.813117,-0.855764,-0.844291,-0.823219,-0.790953,-0.733548,-0.662119,-0.560359,-0.449783,-0.323528,-0.194563,-0.082019,0.00878,0.073223,0.086795,-0.066347,0.021101,-0.08156,-0.202923,-0.328055,-0.525929,-0.723211,-0.920527,-1.116497,-1.311163,-1.503882,-1.693515,-1.850227,-1.810255,-1.681177,-1.532151,-1.360468,-1.18219,-0.997931,-0.810783,-0.626604,-0.450044,-0.285522,-0.105269,0.078041,0.263318,0.437539,0.643145,0.849586,0.866771,0.775624,0.69429,0.610279,0.550225,0.500814,0.659946,0.872639,1.061038,1.182349,5
2.621839,2.346727,2.078511,1.811824,1.545055,1.280467,1.015561,0.750686,0.486142,0.221768,-0.042396,-0.048003,-0.055077,-0.307133,-0.536927,-0.753909,-0.950392,-1.131825,-1.287467,-1.407514,-1.477692,-1.312304,-1.118859,-0.90163,-0.672956,-0.436311,-0.193518,0.050343,0.301798,0.556569,0.813985,1.072485,1.329787,1.455242,1.545255,1.351512,1.089351,0.827503,0.566034,0.305026,0.048999,-0.210356,-0.468734,-0.725839,-0.981248,-1.23433,-1.484099,-1.728974,-1.966239,-1.926351,-1.683034,-1.326825,-0.970084,-0.613022,-0.272563,0.084944,0.368896,0.508363,0.426113,0.255121,0.074351,-0.081109,-0.253292,-0.401214,-0.183805,0.068693,0.316689,0.511987,0.279257,0.011551,-0.251516,-0.464617,-0.449127,-0.234418,-0.202765,-0.453344,-0.438663,-0.294716,-0.016739,0.251752,0.530771,0.506183,0.26646,0.015421,0.003291,0.177114,0.363234,0.500282,0.446168,0.180258,-0.128903,-0.441866,-0.753218,-1.06792,-1.389109,-1.641687,-1.825062,-1.72587,-1.481122,-1.231184,-0.975194,-0.717663,-0.456543,-0.197934,0.061781,0.322361,0.58363,0.83961,1.102122,1.359677,1.384604,1.289211,1.060152,0.787165,0.518671,0.254076,-0.006706,-0.259937,-0.511046,-0.746263,-0.974965,-1.185204,-1.236568,-1.161364,-1.060898,-0.938358,-0.777494,-0.608352,-0.411957,-0.194117,0.014254,-0.047568,-0.17654,0.086448,0.349825,0.608741,0.868374,1.128599,1.378078,1.623489,1.881746,2.140716,2.394832,2.624013,4
2.80682,2.586098,2.357735,2.130186,1.906587,1.683194,1.460978,1.23674,1.016636,0.794707,0.57278,0.351522,0.313881,0.303627,0.109708,-0.106016,-0.322583,-0.533996,-0.728262,-0.92948,-1.127395,-1.320564,-1.419706,-1.449108,-1.414773,-1.257933,-1.179976,-1.232056,-1.231115,-1.101188,-0.92857,-0.743457,-0.544834,-0.331738,-0.1085,0.061738,0.233006,0.333478,0.220351,0.193765,0.158907,0.000861,-0.20631,-0.411827,-0.614719,-0.814509,-0.987729,-1.151727,-1.290167,-1.406921,-1.222562,-1.021289,-0.762162,-0.580557,-0.338626,-0.059594,0.234924,0.516026,0.730415,0.848097,0.782705,0.644157,0.513586,0.391875,0.279966,0.203738,0.416612,0.60535,0.793038,0.662388,0.431926,0.213,0.001779,-0.221442,-0.2499,-0.364974,-0.325762,-0.252383,-0.278137,-0.065214,0.155932,0.32699,0.557483,0.78564,0.673275,0.48035,0.533212,0.644467,0.609558,0.443854,0.203002,-0.057506,-0.31555,-0.582112,-0.754534,-0.97213,-1.180013,-1.331474,-1.198606,-1.035618,-0.858546,-0.687786,-0.473139,-0.25491,-0.034599,0.084166,0.134445,0.125889,0.059671,-0.10121,-0.330567,-0.51567,-0.708235,-0.874821,-1.033828,-1.153428,-1.156955,-1.084043,-1.15078,-1.319624,-1.330001,-1.264854,-1.097973,-0.920073,-0.73056,-0.557433,-0.367948,-0.148203,0.063884,0.267181,0.340702,0.322605,0.50921,0.725757,0.946943,1.163522,1.380432,1.597628,1.810296,2.0235,2.237178,2.446496,2.653918,2.810416,7
2.620897,2.420302,2.219725,2.019089,1.818841,1.617769,1.416914,1.216304,1.011729,0.812293,0.612258,0.412602,0.21109,0.009713,-0.191504,-0.332903,-0.245115,-0.20144,-0.367884,-0.559663,-0.721193,-0.874263,-1.018043,-1.150041,-1.278723,-1.370934,-1.466245,-1.529978,-1.577345,-1.613852,-1.578792,-1.545615,-1.489,-1.40301,-1.306714,-1.193681,-1.05136,-0.911069,-0.760486,-0.599542,-0.43463,-0.244576,-0.067789,0.113525,0.298717,0.474614,0.640057,0.731724,0.798705,0.773391,0.747932,0.767043,0.683438,0.546107,0.408377,0.271906,0.1496,0.02612,-0.149573,-0.196446,-0.024496,0.171358,0.367917,0.556065,0.65999,0.449031,0.242327,0.04315,-0.159651,-0.329554,-0.320711,-0.217692,-0.037265,-0.044059,-0.191419,-0.315055,-0.307548,-0.187896,-0.018061,0.193438,0.399894,0.616494,0.629034,0.447232,0.261323,0.063375,0.087301,0.207089,0.334309,0.468244,0.591039,0.686673,0.669512,0.554515,0.681264,0.630051,0.567322,0.444294,0.272606,0.088458,-0.091672,-0.266069,-0.454783,-0.601219,-0.775168,-0.922423,-1.059009,-1.187709,-1.298089,-1.391464,-1.46548,-1.517956,-1.547146,-1.551996,-1.504495,-1.45595,-1.392797,-1.309492,-1.208242,-1.091319,-0.960894,-0.810748,-0.659613,-0.500313,-0.315471,-0.189813,-0.236869,-0.364492,-0.346498,-0.145763,0.055192,0.256334,0.455373,0.656916,0.856609,1.054969,1.258633,1.459116,1.659851,1.859608,2.059877,2.259845,2.4606,2.620762,3
2.457527,2.281534,2.104954,1.92811,1.752052,1.575121,1.401493,1.225296,1.047489,0.867865,0.690118,0.514514,0.337041,0.162073,-0.012381,-0.197145,-0.211005,-0.234403,-0.405057,-0.558861,-0.706489,-0.85109,-0.980646,-1.110112,-1.230325,-1.330549,-1.422248,-1.50195,-1.559376,-1.607189,-1.629192,-1.610613,-1.587426,-1.526407,-1.45601,-1.366387,-1.257388,-1.14779,-1.012958,-0.880443,-0.736528,-0.580129,-0.435141,-0.269548,-0.110884,0.048955,0.215983,0.378521,0.543409,0.706546,0.780449,0.862416,0.874238,0.886852,0.900506,0.873586,0.755353,0.624516,0.498543,0.359788,0.244862,0.136483,0.032328,-0.023626,-0.005906,-0.010382,0.157794,0.327043,0.50004,0.67399,0.64455,0.465821,0.287184,0.108644,0.08855,0.06589,0.184691,0.122053,-0.046751,-0.157831,-0.099846,0.02855,0.244651,0.456473,0.656126,0.805541,0.688337,0.535125,0.375416,0.40105,0.493053,0.475236,0.34398,0.345822,0.421873,0.349331,0.286017,0.151948,0.001139,-0.159762,-0.309979,-0.472154,-0.612897,-0.747418,-0.892544,-1.011702,-1.122255,-1.237479,-1.321901,-1.410445,-1.462409,-1.514641,-1.512691,-1.48383,-1.440533,-1.408632,-1.349158,-1.272254,-1.18937,-1.088709,-0.972869,-0.847684,-0.713684,-0.574564,-0.425794,-0.262759,-0.229602,-0.268563,-0.165468,0.011161,0.1854,0.362532,0.537551,0.712619,0.886995,1.063269,1.238419,1.415332,1.59126,1.768798,1.945594,2.12194,2.299428,2.457034,3
2.364462,2.192751,2.019496,1.838067,1.65665,1.475247,1.296911,1.119863,0.937527,0.755833,0.57177,0.390568,0.216577,0.048097,-0.119324,-0.293718,-0.473045,-0.538975,-0.688081,-0.85768,-0.993403,-1.127823,-1.252515,-1.350051,-1.429749,-1.491885,-1.511141,-1.498633,-1.475289,-1.416283,-1.338031,-1.229856,-1.095527,-1.004648,-1.081212,-1.141281,-1.202239,-1.243939,-1.186488,-1.131899,-1.133702,-1.045956,-0.917895,-0.766751,-0.6167,-0.448183,-0.290205,-0.116874,0.051255,0.225103,0.39399,0.505371,0.649262,0.788536,0.752028,0.627873,0.492802,0.369751,0.255645,0.13825,0.02814,-0.073811,-0.166648,-0.249361,-0.320895,-0.380279,-0.334093,-0.153422,0.028666,0.213733,0.399675,0.582976,0.770869,0.850298,0.883277,0.924782,1.077565,1.285531,1.484977,1.655829,1.641022,1.458619,1.297268,1.12262,0.940852,0.75192,0.551425,0.360558,0.169509,-0.027206,-0.227388,-0.420639,-0.455977,-0.419456,-0.369501,-0.311062,-0.230808,-0.152155,-0.049594,0.061979,0.173118,0.271253,0.1985,0.073041,-0.059445,-0.213298,-0.398489,-0.565768,-0.722232,-0.856095,-0.991832,-1.118039,-1.198057,-1.233836,-1.214066,-1.124697,-1.021005,-0.929781,-1.064292,-1.200429,-1.264227,-1.202129,-1.127307,-1.017133,-0.87363,-0.708626,-0.543401,-0.408464,-0.242264,-0.066094,0.111773,0.288358,0.464496,0.64275,0.822652,1.003372,1.184641,1.366263,1.548317,1.732428,1.914955,2.099019,2.284867,2.360334,1
2.69606,2.477633,2.263387,2.050086,1.837329,1.625532,1.413932,1.203002,0.992575,0.782617,0.577102,0.383239,0.241563,0.061552,-0.125481,-0.32468,-0.5164,-0.705161,-0.89774,-1.079587,-1.26536,-1.437211,-1.49968,-1.527265,-1.520192,-1.493693,-1.420656,-1.32745,-1.196403,-1.046136,-0.878875,-0.691053,-0.490509,-0.277519,-0.058172,0.087372,0.146474,0.210771,0.242838,0.25702,0.102286,-0.060716,-0.210865,-0.356111,-0.496113,-0.617527,-0.732889,-0.839832,-0.745757,-0.621831,-0.357377,-0.092329,0.189171,0.450037,0.621846,0.783089,0.83327,0.789417,0.741429,0.714077,0.692887,0.676671,0.643489,0.444554,0.242814,0.007183,-0.240019,-0.439666,-0.589102,-0.500689,-0.679894,-0.575717,-0.566194,-0.628586,-0.486486,-0.515194,-0.33777,-0.122016,0.117458,0.332507,0.538792,0.64387,0.648205,0.669026,0.686609,0.720387,0.751303,0.76195,0.621302,0.452524,0.210035,-0.057654,-0.306837,-0.398338,-0.487037,-0.621533,-0.665468,-0.55677,-0.423851,-0.295863,-0.148018,-0.000556,0.132465,0.148645,0.065022,0.011585,-0.114857,-0.287829,-0.474518,-0.653672,-0.839892,-0.993406,-1.153602,-1.274368,-1.375058,-1.45316,-1.526149,-1.55195,-1.55412,-1.52993,-1.478038,-1.32508,-1.140172,-0.963198,-0.782053,-0.597433,-0.409886,-0.22553,-0.044894,0.118367,0.270199,0.432521,0.605245,0.797313,0.999729,1.206757,1.412283,1.614558,1.822587,2.026298,2.230219,2.436291,2.636874,2.699394,6
2.909485,2.754984,2.543498,2.327046,2.109005,1.889468,1.67423,1.446415,1.219955,0.992932,0.766003,0.539187,0.333748,0.368178,0.249061,0.037662,-0.18169,-0.409399,-0.605239,-0.773152,-0.934946,-1.036785,-1.167117,-1.086118,-1.187598,-1.107447,-1.181933,-1.166899,-1.14041,-1.013751,-0.848149,-0.666588,-0.494555,-0.303087,-0.073975,0.112933,0.222669,0.219711,0.18505,0.125808,-0.094997,-0.327607,-0.580078,-0.796374,-0.984945,-1.163835,-1.312741,-1.334013,-1.137532,-0.923253,-0.679799,-0.527711,-0.282126,-0.036568,0.207237,0.442722,0.634346,0.705279,0.564549,0.415662,0.275024,0.154271,0.35149,0.573978,0.797264,0.783569,0.554762,0.334629,0.110389,-0.115141,-0.338572,-0.345957,-0.337958,-0.480118,-0.427017,-0.348393,-0.421953,-0.305541,-0.048231,0.218038,0.445563,0.681486,0.743432,0.508782,0.349667,0.225436,0.352001,0.460491,0.525629,0.382782,0.180707,-0.091037,-0.353718,-0.609901,-0.752802,-0.974018,-1.17095,-1.358665,-1.338854,-1.178167,-1.012025,-0.834446,-0.631152,-0.425007,-0.216619,-0.016787,0.048166,0.064817,0.096988,0.011356,-0.15686,-0.361219,-0.54393,-0.722829,-0.883947,-1.032228,-1.161386,-1.124474,-1.084551,-1.267517,-1.328165,-1.315864,-1.277688,-1.091114,-0.89327,-0.689915,-0.485487,-0.269918,-0.052391,0.166918,0.363926,0.336822,0.347594,0.575686,0.802428,1.0297,1.259333,1.486414,1.716975,1.9514,2.182862,2.421736,2.662772,2.904095,7
2.685322,2.477806,2.272024,2.066709,1.862006,1.657952,1.453847,1.249752,1.046346,0.843418,0.641031,0.446722,0.283501,0.115073,-0.045818,-0.227825,-0.412207,-0.600041,-0.78543,-0.967891,-1.146816,-1.315467,-1.490755,-1.570357,-1.602877,-1.588618,-1.552911,-1.466847,-1.348895,-1.203426,-1.036527,-0.865796,-0.681083,-0.481459,-0.277225,-0.060451,0.073468,0.124411,0.203172,0.247461,0.235996,0.085873,-0.06189,-0.202363,-0.343042,-0.469126,-0.582893,-0.685351,-0.789176,-0.650797,-0.503127,-0.281025,0.007689,0.270251,0.49385,0.657004,0.808062,0.76616,0.714421,0.682921,0.658773,0.649529,0.633239,0.491734,0.284422,0.055262,-0.154004,-0.329346,-0.547292,-0.434745,-0.507831,-0.556353,-0.444755,-0.567917,-0.407462,-0.532144,-0.40832,-0.189889,0.05211,0.279001,0.47811,0.634646,0.656449,0.670306,0.694279,0.71816,0.755357,0.785331,0.668203,0.499078,0.263249,-0.012553,-0.298716,-0.442019,-0.591818,-0.735508,-0.633905,-0.52098,-0.407249,-0.274741,-0.138265,0.008264,0.152129,0.193026,0.130939,0.066829,-0.03983,-0.198813,-0.404723,-0.619169,-0.807049,-0.980892,-1.139465,-1.279861,-1.39887,-1.493153,-1.559562,-1.595558,-1.599636,-1.571621,-1.442624,-1.275495,-1.103016,-0.935385,-0.754359,-0.578472,-0.399135,-0.216866,-0.044207,0.080084,0.239034,0.406144,0.585714,0.786157,0.98711,1.18851,1.390306,1.590448,1.793043,1.994227,2.195946,2.398145,2.599647,2.685895,6
2.623648,2.420775,2.218095,2.015369,1.813059,1.609983,1.407118,1.20449,0.997512,0.796563,0.594486,0.390782,0.187174,-0.014093,-0.217316,-0.3072,-0.225107,-0.208979,-0.397761,-0.574175,-0.73781,-0.893098,-1.044482,-1.179179,-1.304225,-1.409081,-1.495195,-1.560086,-1.601585,-1.637044,-1.609144,-1.574908,-1.516747,-1.436672,-1.336097,-1.220153,-1.070032,-0.927696,-0.77502,-0.611985,-0.442813,-0.25262,-0.086929,0.111279,0.299291,0.463036,0.618231,0.692369,0.757655,0.689296,0.627376,0.715888,0.739433,0.654835,0.51692,0.37546,0.241916,0.113217,-0.003859,-0.176007,-0.222407,-0.040902,0.157016,0.350889,0.545917,0.641397,0.442692,0.237653,0.03268,-0.172216,-0.339425,-0.341516,-0.206121,-0.043108,-0.074235,-0.278157,-0.345204,-0.29534,-0.191124,0.008582,0.220863,0.430362,0.642347,0.622621,0.434259,0.243394,0.048608,0.095892,0.219513,0.350459,0.48801,0.614351,0.689813,0.64413,0.619555,0.667641,0.602888,0.529266,0.33914,0.165288,-0.016712,-0.194075,-0.366015,-0.547836,-0.706855,-0.857079,-0.99693,-1.124767,-1.23798,-1.33489,-1.413028,-1.470237,-1.52186,-1.531267,-1.483586,-1.443597,-1.384697,-1.305286,-1.207483,-1.093521,-0.96557,-0.819883,-0.670626,-0.516635,-0.327366,-0.164992,-0.218751,-0.308356,-0.344914,-0.143831,0.057056,0.259933,0.4606,0.663916,0.865282,1.066621,1.270814,1.473021,1.675495,1.876917,2.078869,2.280461,2.48236,2.623648,3
